route	needs_review	mile	id	lat	lon	corridor	segment_code	section_code	segment_name	section_name	include	notes
main-spine	0	210	ft-main-mi0210000	27.588112079189134	-81.10751346252759	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	211	ft-main-mi0211000	27.58702066692322	-81.09123943260323	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	212	ft-main-mi0212000	27.585418999791383	-81.07503450799959	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	213	ft-main-mi0213000	27.58502571889141	-81.0588361289846	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	214	ft-main-mi0214000	27.587140446464527	-81.04538257002477	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	215	ft-main-mi0215000	27.600594465154295	-81.04414531465497	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	216	ft-main-mi0216000	27.608679403538417	-81.05697083983976	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	217	ft-main-mi0217000	27.618545052077206	-81.06374842248047	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	218	ft-main-mi0218000	27.627783344174702	-81.07581660282693	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	219	ft-main-mi0219000	27.63970502019599	-81.08022426734401	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	220	ft-main-mi0220000	27.64264715601235	-81.09328266712735	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	221	ft-main-mi0221000	27.642678880831646	-81.10884100292316	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	222	ft-main-mi0222000	27.64302995480967	-81.12502334087414	Main	central	kissimmee_prairie	Central	Kissimmee Prairie Preserve State Park	true	
main-spine	0	223	ft-main-mi0223000	27.653049008450452	-81.12819285486525	Main	central	kicco	Central	KICCO	true	
main-spine	0	224	ft-main-mi0224000	27.66215710700804	-81.12703336733914	Main	central	kicco	Central	KICCO	true	
main-spine	0	225	ft-main-mi0225000	27.65782559563302	-81.14226954960792	Main	central	kicco	Central	KICCO	true	
main-spine	0	226	ft-main-mi0226000	27.66624506961448	-81.14509017755739	Main	central	kicco	Central	KICCO	true	
main-spine	0	227	ft-main-mi0227000	27.67943534264973	-81.1488381145195	Main	central	kicco	Central	KICCO	true	
main-spine	0	228	ft-main-mi0228000	27.69188934017794	-81.15143153760931	Main	central	kicco	Central	KICCO	true	
main-spine	0	229	ft-main-mi0229000	27.704822574399916	-81.15406056478848	Main	central	kicco	Central	KICCO	true	
main-spine	0	230	ft-main-mi0230000	27.718421491041557	-81.15946923535921	Main	central	kicco	Central	KICCO	true	
main-spine	0	231	ft-main-mi0231000	27.722581052073973	-81.17065287685455	Main	central	kicco	Central	KICCO	true	
main-spine	0	232	ft-main-mi0232000	27.731060159660707	-81.17622051906781	Main	central	kicco	Central	KICCO	true	
main-spine	0	233	ft-main-mi0233000	27.73904416659009	-81.18520094929679	Main	central	kicco	Central	KICCO	true	
main-spine	0	234	ft-main-mi0234000	27.75162611163688	-81.18500726954072	Main	central	kicco	Central	KICCO	true	
main-spine	0	235	ft-main-mi0235000	27.761007501058078	-81.18769764968803	Main	central	kicco	Central	KICCO	true	
main-spine	0	236	ft-main-mi0236000	27.769097694598695	-81.19782879221403	Main	central	kicco	Central	KICCO	true	
main-spine	0	237	ft-main-mi0237000	27.77961032345273	-81.20858134178872	Main	central	kicco	Central	KICCO	true	
main-spine	0	238	ft-main-mi0238000	27.787070904096176	-81.20664452676847	Main	central	kicco	Central	KICCO	true	
main-spine	0	239	ft-main-mi0239000	27.792749625298228	-81.19973920994583	Main	central	kicco	Central	KICCO	true	
main-spine	0	240	ft-main-mi0240000	27.804916582652996	-81.20520563820351	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	241	ft-main-mi0241000	27.80442337514543	-81.1888639300733	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	242	ft-main-mi0242000	27.80019703168948	-81.17356161312829	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	243	ft-main-mi0243000	27.7934579936801	-81.15908229926966	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	244	ft-main-mi0244000	27.78672388619051	-81.14460095085501	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	245	ft-main-mi0245000	27.779992832953173	-81.13011868899191	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	246	ft-main-mi0246000	27.789072816063566	-81.12653318062502	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	247	ft-main-mi0247000	27.803545312807906	-81.12668961322481	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	248	ft-main-mi0248000	27.817532787229336	-81.12684469729537	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	249	ft-main-mi0249000	27.82947349995637	-81.13413196391535	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	250	ft-main-mi0250000	27.842636644265266	-81.13510326019326	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	251	ft-main-mi0251000	27.854322963849228	-81.13999678739401	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	252	ft-main-mi0252000	27.86598881317042	-81.14375965984338	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	253	ft-main-mi0253000	27.870922352259946	-81.15732438749136	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	254	ft-main-mi0254000	27.868199871820334	-81.16918714002958	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	255	ft-main-mi0255000	27.87911941986031	-81.1765301916837	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	256	ft-main-mi0256000	27.887107207132015	-81.16916673462153	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	257	ft-main-mi0257000	27.88764830231585	-81.15403559774708	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	258	ft-main-mi0258000	27.898759865273327	-81.15814144451076	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	259	ft-main-mi0259000	27.90927683610606	-81.15097817989776	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	260	ft-main-mi0260000	27.90651796516441	-81.1365980356915	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	261	ft-main-mi0261000	27.90900763400968	-81.12272459720572	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	262	ft-main-mi0262000	27.921625803189393	-81.12548820892592	Main	central	three_lakes	Central	Three Lakes	true	
main-spine	0	263	ft-main-mi0263000	27.932310202731404	-81.12202248759381	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	264	ft-main-mi0264000	27.941828926117488	-81.1158929271433	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	265	ft-main-mi0265000	27.947953833801012	-81.10274363950997	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	266	ft-main-mi0266000	27.9570107948918	-81.09242992578396	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	267	ft-main-mi0267000	27.963844363191914	-81.079811615715	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	268	ft-main-mi0268000	27.975579488914242	-81.07205080350997	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	269	ft-main-mi0269000	27.97889799170721	-81.05744944050538	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	270	ft-main-mi0270000	27.979822392240237	-81.04342361214468	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	271	ft-main-mi0271000	27.975866998375253	-81.02974485973513	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	272	ft-main-mi0272000	27.980838969380276	-81.01642486911655	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	273	ft-main-mi0273000	27.993483010919462	-81.02147645388382	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	274	ft-main-mi0274000	28.004727280620166	-81.02325468330797	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	275	ft-main-mi0275000	28.017237860999458	-81.03149746168636	Eastern	central	three_lakes	Central	Three Lakes	true	
main-spine	0	276	ft-main-mi0276000	28.029657655873315	-81.03936389000488	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	277	ft-main-mi0277000	28.036030292721655	-81.03703253493407	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	278	ft-main-mi0278000	28.036057218681506	-81.02437583827395	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	279	ft-main-mi0279000	28.029062424280244	-81.01975039905739	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	280	ft-main-mi0280000	28.036265532550072	-81.00694358048597	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	281	ft-main-mi0281000	28.034710116596923	-80.99148786317022	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	282	ft-main-mi0282000	28.02991085604791	-80.97844384194313	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	283	ft-main-mi0283000	28.024192553751803	-80.96701739718036	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	284	ft-main-mi0284000	28.018620251949063	-80.95455398232974	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	285	ft-main-mi0285000	28.008633899787025	-80.94768605850706	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	286	ft-main-mi0286000	28.009542539829294	-80.93823607661928	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	287	ft-main-mi0287000	28.015750845724504	-80.92849377493293	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	288	ft-main-mi0288000	28.027384441586953	-80.92089060934397	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	289	ft-main-mi0289000	28.040273912414985	-80.91406658778695	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	290	ft-main-mi0290000	28.048128211020835	-80.92013397462968	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	291	ft-main-mi0291000	28.059041861997795	-80.9236090911177	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	292	ft-main-mi0292000	28.06985611059291	-80.92557264598956	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	293	ft-main-mi0293000	28.07952691785393	-80.92885115395869	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	294	ft-main-mi0294000	28.088203165944226	-80.93497771219583	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	295	ft-main-mi0295000	28.100657397690938	-80.93186942687096	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	296	ft-main-mi0296000	28.109300524829436	-80.92944104795588	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	297	ft-main-mi0297000	28.115851280758033	-80.92709227016242	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	298	ft-main-mi0298000	28.10875143941702	-80.91279683904494	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	299	ft-main-mi0299000	28.10153695945101	-80.89857312148882	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	300	ft-main-mi0300000	28.11462494897495	-80.89645329395589	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	301	ft-main-mi0301000	28.129097350228683	-80.89659668104765	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	302	ft-main-mi0302000	28.143275718326777	-80.89788313532442	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	303	ft-main-mi0303000	28.156973628560802	-80.90008984912328	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	304	ft-main-mi0304000	28.171349734710184	-80.89942041073637	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	305	ft-main-mi0305000	28.184296319587528	-80.89720235575547	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	306	ft-main-mi0306000	28.19791940355571	-80.90197170680682	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	307	ft-main-mi0307000	28.21011630551476	-80.9093895549362	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	308	ft-main-mi0308000	28.223397522326415	-80.91585405645131	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	309	ft-main-mi0309000	28.23754217487559	-80.91826054830135	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	310	ft-main-mi0310000	28.25200684935931	-80.91882297488723	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	311	ft-main-mi0311000	28.26647159571484	-80.91938305149442	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	312	ft-main-mi0312000	28.280755230090133	-80.92077210259819	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	313	ft-main-mi0313000	28.293536176413635	-80.9204174976709	Eastern	central	bull_creek	Central	Bull Creek	true	
main-spine	0	314	ft-main-mi0314000	28.307967901530773	-80.92141346632056	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	315	ft-main-mi0315000	28.32223231087497	-80.92419559814414	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	316	ft-main-mi0316000	28.33663092562771	-80.92534692558064	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	317	ft-main-mi0317000	28.350813364704965	-80.92672054582913	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	318	ft-main-mi0318000	28.36355885721161	-80.92994525688137	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	319	ft-main-mi0319000	28.37669298292821	-80.92303547029556	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	320	ft-main-mi0320000	28.385773816776332	-80.92953717764372	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	321	ft-main-mi0321000	28.393620506688457	-80.94317133691511	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	322	ft-main-mi0322000	28.406809883150686	-80.94982373101831	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	323	ft-main-mi0323000	28.420282159901667	-80.95583564190726	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	324	ft-main-mi0324000	28.43279066321264	-80.96394445972133	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	325	ft-main-mi0325000	28.44475054720184	-80.97321132049976	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	326	ft-main-mi0326000	28.456101386804878	-80.98329163130123	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	327	ft-main-mi0327000	28.45300737649055	-80.96855709834463	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	328	ft-main-mi0328000	28.461439875301448	-80.96179183299873	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	329	ft-main-mi0329000	28.473034251048897	-80.954975807766	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	330	ft-main-mi0330000	28.48124499664595	-80.95026379313809	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	331	ft-main-mi0331000	28.490709282708373	-80.94294639017832	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	332	ft-main-mi0332000	28.493467683887378	-80.93119753161699	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	333	ft-main-mi0333000	28.5034806782086	-80.92901198481319	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	334	ft-main-mi0334000	28.505991504514373	-80.94086432261551	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	335	ft-main-mi0335000	28.505355419954224	-80.95480020148892	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	336	ft-main-mi0336000	28.50844166068038	-80.96608060039964	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	337	ft-main-mi0337000	28.51230673571586	-80.97564507897083	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	338	ft-main-mi0338000	28.523663284199856	-80.9774305558814	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	339	ft-main-mi0339000	28.52865075209555	-80.9872942571118	Eastern	central	tosohatchee	Central	Tosohatchee	true	
main-spine	0	340	ft-main-mi0340000	28.541339005493132	-80.9863276178169	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	341	ft-main-mi0341000	28.552287058296418	-80.98558673418336	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	342	ft-main-mi0342000	28.56469511217992	-80.98665907669793	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	343	ft-main-mi0343000	28.569977020033704	-80.97807671975492	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	344	ft-main-mi0344000	28.581827312140046	-80.97946341761124	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	345	ft-main-mi0345000	28.58383991533028	-80.99403034826625	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	346	ft-main-mi0346000	28.58931138058945	-81.00699581461876	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	347	ft-main-mi0347000	28.585699785850462	-81.0195479661569	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	348	ft-main-mi0348000	28.586911014678364	-81.03379357188368	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	349	ft-main-mi0349000	28.595791250135743	-81.04090021393539	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	350	ft-main-mi0350000	28.605446118722007	-81.04623423821572	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	351	ft-main-mi0351000	28.613164362837388	-81.04739796749176	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	352	ft-main-mi0352000	28.620464422490436	-81.05440656870005	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	353	ft-main-mi0353000	28.62378756813584	-81.06860013126723	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	354	ft-main-mi0354000	28.62365263340846	-81.0850876063981	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	355	ft-main-mi0355000	28.63044114373056	-81.09553866410964	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	356	ft-main-mi0356000	28.640938622465892	-81.09756578380471	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	357	ft-main-mi0357000	28.652293398978735	-81.09628281270533	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	358	ft-main-mi0358000	28.662243435212353	-81.10182640077937	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	359	ft-main-mi0359000	28.667739323503714	-81.11436184333073	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	360	ft-main-mi0360000	28.668276013476092	-81.12471571744359	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	361	ft-main-mi0361000	28.671973979696585	-81.13151903948524	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	362	ft-main-mi0362000	28.682023049824775	-81.13557232146572	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	363	ft-main-mi0363000	28.683134545083654	-81.147782238844	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	364	ft-main-mi0364000	28.685155414140254	-81.15717300242666	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	365	ft-main-mi0365000	28.674925937321486	-81.16188756120985	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	366	ft-main-mi0366000	28.669273753138835	-81.17042560690206	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	367	ft-main-mi0367000	28.66666098429738	-81.18421016954464	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	368	ft-main-mi0368000	28.67043619976111	-81.19931041820153	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	369	ft-main-mi0369000	28.674905682050525	-81.21156245986025	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	370	ft-main-mi0370000	28.681718261424848	-81.22584863033728	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	371	ft-main-mi0371000	28.685680077431176	-81.24110204392557	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	372	ft-main-mi0372000	28.68832861546884	-81.25666387847059	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	373	ft-main-mi0373000	28.697227787954233	-81.2603833364574	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	374	ft-main-mi0374000	28.706205032976133	-81.26938844011633	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	375	ft-main-mi0375000	28.70456571907246	-81.28575123275705	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	376	ft-main-mi0376000	28.70539289273938	-81.3012325399954	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	377	ft-main-mi0377000	28.71888034154008	-81.3050868928808	Eastern	central	lake_jessup	Central	Lake Jessup	true	
main-spine	0	378	ft-main-mi0378000	28.7202790783647	-81.31514162148522	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	379	ft-main-mi0379000	28.721512496022612	-81.3307901389369	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	380	ft-main-mi0380000	28.728397151567084	-81.33561565354634	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	381	ft-main-mi0381000	28.734751221144503	-81.34295518101169	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	382	ft-main-mi0382000	28.745650052842535	-81.34676389331801	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	383	ft-main-mi0383000	28.758382280127122	-81.34689491391588	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	384	ft-main-mi0384000	28.77275203035786	-81.34688329136948	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	385	ft-main-mi0385000	28.778859300575046	-81.35501147428272	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	386	ft-main-mi0386000	28.79102895204444	-81.35816197882453	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	387	ft-main-mi0387000	28.793934682022066	-81.36998056394769	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	388	ft-main-mi0388000	28.79186624613916	-81.386090894364	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	389	ft-main-mi0389000	28.792835138000378	-81.40251916552683	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	390	ft-main-mi0390000	28.80467989812405	-81.40554925901431	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	391	ft-main-mi0391000	28.81456353900197	-81.41078509192889	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	392	ft-main-mi0392000	28.81600532120546	-81.4263578227944	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	393	ft-main-mi0393000	28.824132989821173	-81.4223370155025	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	394	ft-main-mi0394000	28.835219199350924	-81.42095416417479	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	395	ft-main-mi0395000	28.845182113845162	-81.42751096781845	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	396	ft-main-mi0396000	28.85425206061786	-81.43415718213089	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	397	ft-main-mi0397000	28.86628564585913	-81.43745105025509	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	398	ft-main-mi0398000	28.877346050681265	-81.44344973131328	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	399	ft-main-mi0399000	28.879894210702673	-81.43250473325563	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	400	ft-main-mi0400000	28.890440789722522	-81.43380061596116	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	401	ft-main-mi0401000	28.896198076491363	-81.44386724633226	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	402	ft-main-mi0402000	28.90571007897346	-81.45229457365559	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	403	ft-main-mi0403000	28.91463527759022	-81.45876323530308	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	404	ft-main-mi0404000	28.92494791760858	-81.46122413414551	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	405	ft-main-mi0405000	28.93406781344461	-81.46742034069985	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	406	ft-main-mi0406000	28.93806727514376	-81.47899543314787	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	407	ft-main-mi0407000	28.94023006101651	-81.49373275035082	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	408	ft-main-mi0408000	28.946045568190947	-81.504674500719	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	409	ft-main-mi0409000	28.955061504608693	-81.51540054746982	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	410	ft-main-mi0410000	28.959821128974014	-81.52460901188041	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	411	ft-main-mi0411000	28.964875505733932	-81.53634219655709	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	412	ft-main-mi0412000	28.97365258797424	-81.54460311613153	Eastern	northern	cassia	Northern	Cassia	true	
main-spine	0	413	ft-main-mi0413000	28.98382681385599	-81.55167654926233	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	414	ft-main-mi0414000	28.996635884513946	-81.54681116106592	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	415	ft-main-mi0415000	29.008796218899846	-81.54593799870213	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	416	ft-main-mi0416000	29.02028757156495	-81.54578805671534	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	417	ft-main-mi0417000	29.029460914614567	-81.53978947072014	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	418	ft-main-mi0418000	29.040943304163125	-81.53626430386268	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	419	ft-main-mi0419000	29.04787232258475	-81.53739736953082	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	420	ft-main-mi0420000	29.05304259363903	-81.55039683341761	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	421	ft-main-mi0421000	29.06092532007653	-81.56329624598018	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	422	ft-main-mi0422000	29.06691670875377	-81.5761919687385	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	423	ft-main-mi0423000	29.071843392898465	-81.58739424278802	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	424	ft-main-mi0424000	29.07087211152714	-81.60226095118261	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	425	ft-main-mi0425000	29.068936975645585	-81.61501680743763	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	426	ft-main-mi0426000	29.0746294557543	-81.62974278994793	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	427	ft-main-mi0427000	29.084599201569606	-81.64078882557334	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	428	ft-main-mi0428000	29.091332155262357	-81.64603273539112	Eastern	northern	ocala_south	Northern	Ocala South	true	
main-spine	0	429	ft-main-mi0429000	29.093073830223947	-81.66017840033314	Eastern	northern	ocala_south	Northern	Ocala South	true	
